4.400000000000000000e+01,1.455993750000000000e+04,1.456114916601705883e-03
4.500000000000000000e+01,1.456062500000000000e+04,1.438238431123987308e-03
4.600000000000000000e+01,1.456075000000000000e+04,1.458689581967816595e-03
4.700000000000000000e+01,1.456268750000000000e+04,1.354907081366103555e-03
4.800000000000000000e+01,1.456100000000000000e+04,1.498323468861966802e-03
4.900000000000000000e+01,1.456062500000000000e+04,1.554379269378722067e-03
5.000000000000000000e+01,1.455950000000000000e+04,1.663165442676328622e-03
5.100000000000000000e+01,1.455931250000000000e+04,1.709657807979659584e-03
5.200000000000000000e+01,1.455918750000000000e+04,1.752790076907429374e-03
5.300000000000000000e+01,1.455818750000000000e+04,1.857005508695638895e-03
5.400000000000000000e+01,1.455675000000000000e+04,1.993451799489294029e-03
5.500000000000000000e+01,1.455831250000000000e+04,1.926170746219791089e-03
5.600000000000000000e+01,1.455643750000000000e+04,2.094137934570079133e-03
5.700000000000000000e+01,1.455668750000000000e+04,2.119225735552779898e-03
5.800000000000000000e+01,1.455468750000000000e+04,2.299740740448722072e-03
5.900000000000000000e+01,1.455543750000000000e+04,2.294544491753378827e-03
6.000000000000000000e+01,1.455643750000000000e+04,2.272032621694177260e-03
6.100000000000000000e+01,1.455756250000000000e+04,2.240466450507217020e-03
6.200000000000000000e+01,1.455762500000000000e+04,2.281418006396897236e-03
6.300000000000000000e+01,1.455731250000000000e+04,2.349016568442499446e-03
6.400000000000000000e+01,1.455856250000000000e+04,2.310398085764769818e-03
6.500000000000000000e+01,1.455912500000000000e+04,2.318338611933509590e-03
6.600000000000000000e+01,1.456006250000000000e+04,2.300625235559209010e-03
6.700000000000000000e+01,1.456006250000000000e+04,2.347094885146961026e-03
6.800000000000000000e+01,1.455812500000000000e+04,2.527909348168037862e-03
6.900000000000000000e+01,1.455725000000000000e+04,2.639233482434069633e-03
7.000000000000000000e+01,1.456131250000000000e+04,2.412800020287879984e-03
7.100000000000000000e+01,1.455793750000000000e+04,2.693938819831897570e-03
7.200000000000000000e+01,1.455943750000000000e+04,2.645045166417703784e-03
7.300000000000000000e+01,1.455912500000000000e+04,2.719995166733837465e-03
7.400000000000000000e+01,1.455968750000000000e+04,2.736195805538042380e-03
7.500000000000000000e+01,1.456093750000000000e+04,2.705379188798459015e-03
7.600000000000000000e+01,1.456206250000000000e+04,2.682557131996136154e-03
7.700000000000000000e+01,1.456143750000000000e+04,2.779781992395906169e-03
7.800000000000000000e+01,1.456212500000000000e+04,2.788586779287320020e-03
7.900000000000000000e+01,1.456337500000000000e+04,2.758839021208968952e-03
8.000000000000000000e+01,1.456262500000000000e+04,2.866212701862192857e-03
8.100000000000000000e+01,1.456312500000000000e+04,2.889675276630991520e-03
8.200000000000000000e+01,1.456937500000000000e+04,2.517798992786130560e-03
8.300000000000000000e+01,1.456881250000000000e+04,2.607365643205237279e-03
8.400000000000000000e+01,1.456725000000000000e+04,2.767578895379122546e-03
8.500000000000000000e+01,1.456887500000000000e+04,2.711628235028363306e-03
8.600000000000000000e+01,1.456868750000000000e+04,2.779306847577917624e-03
8.700000000000000000e+01,1.456731250000000000e+04,2.930103975728930252e-03
8.800000000000000000e+01,1.456831250000000000e+04,2.920442825821071772e-03
8.900000000000000000e+01,1.456693750000000000e+04,3.074106181121995501e-03
9.000000000000000000e+01,1.456262500000000000e+04,3.433263610529617080e-03
9.100000000000000000e+01,1.456350000000000000e+04,3.442321089427015628e-03
9.200000000000000000e+01,1.456237500000000000e+04,3.589378756446531121e-03
9.300000000000000000e+01,1.456150000000000000e+04,3.722192263964186482e-03
9.400000000000000000e+01,1.456225000000000000e+04,3.745680122425640302e-03
9.500000000000000000e+01,1.456306250000000000e+04,3.765335971139883216e-03
9.600000000000000000e+01,1.456237500000000000e+04,3.888786113338935438e-03
9.700000000000000000e+01,1.456231250000000000e+04,3.971647508582497321e-03
9.800000000000000000e+01,1.456162500000000000e+04,4.099279640626686191e-03
9.900000000000000000e+01,1.456568750000000000e+04,3.902009958543662532e-03
1.000000000000000000e+02,1.457362500000000000e+04,3.434013234017113930e-03
1.010000000000000000e+02,1.457687500000000000e+04,3.279640257810241370e-03
1.020000000000000000e+02,1.457700000000000000e+04,3.337280791863078775e-03
1.030000000000000000e+02,1.457812500000000000e+04,3.327256100431900000e-03
1.040000000000000000e+02,1.457781250000000000e+04,3.415972284222266141e-03
1.050000000000000000e+02,1.457731250000000000e+04,3.519390846102785769e-03
1.060000000000000000e+02,1.458181250000000000e+04,3.280767498381190455e-03
1.070000000000000000e+02,1.457981250000000000e+04,3.484669873381457134e-03
1.080000000000000000e+02,1.457281250000000000e+04,4.037110010140167356e-03
1.090000000000000000e+02,1.457612500000000000e+04,3.890465188542074383e-03
1.100000000000000000e+02,1.457712500000000000e+04,3.900176214908070496e-03
1.110000000000000000e+02,1.457756250000000000e+04,3.948825132040654877e-03
1.120000000000000000e+02,1.457731250000000000e+04,4.045807319432956871e-03
1.130000000000000000e+02,1.458056250000000000e+04,3.903710253017226434e-03
1.140000000000000000e+02,1.457775000000000000e+04,4.176261306675193609e-03
1.150000000000000000e+02,1.457368750000000000e+04,4.540562282919227699e-03
1.160000000000000000e+02,1.457718750000000000e+04,4.391066028733446938e-03
1.170000000000000000e+02,1.458075000000000000e+04,4.234339661019943801e-03
1.180000000000000000e+02,1.458550000000000000e+04,3.992798173543981796e-03
1.190000000000000000e+02,1.459331250000000000e+04,3.535920882388650550e-03
1.200000000000000000e+02,1.459631250000000000e+04,3.401069481627294090e-03
1.210000000000000000e+02,1.460043750000000000e+04,3.186260597682588104e-03
1.220000000000000000e+02,1.460318750000000000e+04,3.061690846800811487e-03
1.230000000000000000e+02,1.460025000000000000e+04,3.325355402395851773e-03
1.240000000000000000e+02,1.460293750000000000e+04,3.207860177910220288e-03
1.250000000000000000e+02,1.461443750000000000e+04,2.483185617956436622e-03
1.260000000000000000e+02,1.462412500000000000e+04,1.869227891656613776e-03
1.270000000000000000e+02,1.464225000000000000e+04,6.667607391747505620e-04
1.280000000000000000e+02,1.465262500000000000e+04,-2.832781393682176236e-05
1.290000000000000000e+02,1.464118750000000000e+04,7.522513468091802285e-04
1.300000000000000000e+02,1.464081250000000000e+04,7.930689502188664449e-04
1.310000000000000000e+02,1.465118750000000000e+04,1.003715586247010675e-04
1.320000000000000000e+02,1.465131250000000000e+04,9.385444726536376961e-05
1.330000000000000000e+02,1.464906250000000000e+04,2.493464750213500078e-04
1.340000000000000000e+02,1.464637500000000000e+04,4.379108740630667843e-04
1.350000000000000000e+02,1.464543750000000000e+04,5.107872812130734037e-04
1.360000000000000000e+02,1.464893750000000000e+04,2.820444615650016720e-04
1.370000000000000000e+02,1.465781250000000000e+04,-3.179231956500865302e-04
1.380000000000000000e+02,1.466568750000000000e+04,-8.611518655240026163e-04
1.390000000000000000e+02,1.466656250000000000e+04,-9.381685165869261970e-04
1.400000000000000000e+02,1.467043750000000000e+04,-1.221017762705499041e-03
1.410000000000000000e+02,1.466462500000000000e+04,-8.498290003744178069e-04
1.420000000000000000e+02,1.466175000000000000e+04,-6.710910047107150698e-04
1.430000000000000000e+02,1.466068750000000000e+04,-6.122372012253115463e-04
1.440000000000000000e+02,1.466618750000000000e+04,-9.993956361177966027e-04
1.450000000000000000e+02,1.467118750000000000e+04,-1.360053962609769629e-03
1.460000000000000000e+02,1.467825000000000000e+04,-1.868028208847086202e-03
1.470000000000000000e+02,1.467306250000000000e+04,-1.552912814752644300e-03
1.480000000000000000e+02,1.467006250000000000e+04,-1.380122553080017234e-03
1.490000000000000000e+02,1.466912500000000000e+04,-1.344195910940376585e-03
1.500000000000000000e+02,1.466943750000000000e+04,-1.392636757504782255e-03
1.510000000000000000e+02,1.467300000000000000e+04,-1.663230601150448348e-03
1.520000000000000000e+02,1.466737500000000000e+04,-1.313989700795047859e-03
1.530000000000000000e+02,1.466818750000000000e+04,-1.395864842852893297e-03
1.540000000000000000e+02,1.466900000000000000e+04,-1.479385952937974352e-03
1.550000000000000000e+02,1.467175000000000000e+04,-1.696435989193173380e-03
1.560000000000000000e+02,1.467075000000000000e+04,-1.662673933065753496e-03
1.570000000000000000e+02,1.466787500000000000e+04,-1.500600654322117259e-03
1.580000000000000000e+02,1.466225000000000000e+04,-1.147876168645777612e-03
1.590000000000000000e+02,1.465887500000000000e+04,-9.411103458692156396e-04
1.600000000000000000e+02,1.466643750000000000e+04,-1.475271767126808695e-03
1.610000000000000000e+02,1.466812500000000000e+04,-1.619958775177699709e-03
1.620000000000000000e+02,1.466393750000000000e+04,-1.367603928402167865e-03
1.630000000000000000e+02,1.466618750000000000e+04,-1.548443586517725488e-03
1.640000000000000000e+02,1.466662500000000000e+04,-1.609519025523169743e-03
1.650000000000000000e+02,1.466618750000000000e+04,-1.612264761152657801e-03
1.660000000000000000e+02,1.468856250000000000e+04,-3.165635717218062261e-03
1.670000000000000000e+02,1.471100000000000000e+04,-4.749892567556987001e-03
1.680000000000000000e+02,1.469825000000000000e+04,-3.982614508884302525e-03
1.690000000000000000e+02,1.469881250000000000e+04,-4.101195316306900998e-03
1.700000000000000000e+02,1.469312500000000000e+04,-3.798592329544252938e-03
1.710000000000000000e+02,1.470212500000000000e+04,-4.485126106027289249e-03
1.720000000000000000e+02,1.470300000000000000e+04,-4.634984477038792995e-03
1.730000000000000000e+02,1.471262500000000000e+04,-5.379737509238588684e-03
1.740000000000000000e+02,1.472843750000000000e+04,-6.556140955685787683e-03
1.750000000000000000e+02,1.473350000000000000e+04,-7.029906163415117204e-03
1.760000000000000000e+02,1.472412500000000000e+04,-6.539792413893810719e-03
1.770000000000000000e+02,1.471456250000000000e+04,-6.026390605398313470e-03
1.780000000000000000e+02,1.470350000000000000e+04,-5.400401587949309884e-03
1.790000000000000000e+02,1.471006250000000000e+04,-5.953177312379271356e-03
1.800000000000000000e+02,1.471418750000000000e+04,-6.352094194905909090e-03
1.810000000000000000e+02,1.469750000000000000e+04,-5.352391926543219498e-03
1.820000000000000000e+02,1.469975000000000000e+04,-5.612760195886262564e-03
1.830000000000000000e+02,1.470268750000000000e+04,-5.924809437261007415e-03
1.840000000000000000e+02,1.470543750000000000e+04,-6.230388419528463083e-03
1.850000000000000000e+02,1.470475000000000000e+04,-6.309809032964802319e-03
1.860000000000000000e+02,1.470425000000000000e+04,-6.403505148875590983e-03
1.870000000000000000e+02,1.470568750000000000e+04,-6.629991160794410782e-03
1.880000000000000000e+02,1.469968750000000000e+04,-6.358528799921395191e-03
1.890000000000000000e+02,1.469050000000000000e+04,-5.865646351930823427e-03
1.900000000000000000e+02,1.467693750000000000e+04,-5.065614709757959404e-03
1.910000000000000000e+02,1.468881250000000000e+04,-5.972219999080119815e-03
1.920000000000000000e+02,1.470731250000000000e+04,-7.343094124745483571e-03
1.930000000000000000e+02,1.468631250000000000e+04,-6.072258759485446404e-03
1.940000000000000000e+02,1.465075000000000000e+04,-3.782627470934656500e-03
1.950000000000000000e+02,1.462012500000000000e+04,-1.772421618895145354e-03
1.960000000000000000e+02,1.459650000000000000e+04,-1.926246485820637790e-04
1.970000000000000000e+02,1.460881250000000000e+04,-1.039171447477828854e-03
1.980000000000000000e+02,1.461387500000000000e+04,-1.406222786762034369e-03
1.990000000000000000e+02,1.461031250000000000e+04,-1.191154540752257466e-03
2.000000000000000000e+02,1.462368750000000000e+04,-2.128726632967219059e-03
2.010000000000000000e+02,1.460350000000000000e+04,-7.923673487968055503e-04
2.020000000000000000e+02,1.460443750000000000e+04,-8.725234000246408477e-04
2.030000000000000000e+02,1.461100000000000000e+04,-1.338905827294777431e-03
2.040000000000000000e+02,1.460656250000000000e+04,-1.062575358325362936e-03
2.050000000000000000e+02,1.460768750000000000e+04,-1.160979900189915799e-03
2.060000000000000000e+02,1.462581250000000000e+04,-2.422221039559817671e-03
2.070000000000000000e+02,1.463106250000000000e+04,-2.829100856014281351e-03
2.080000000000000000e+02,1.463431250000000000e+04,-3.107700865864744186e-03
2.090000000000000000e+02,1.464062500000000000e+04,-3.600285646579398473e-03
2.100000000000000000e+02,1.463843750000000000e+04,-3.524139048669580436e-03
2.110000000000000000e+02,1.462668750000000000e+04,-2.794902517272330154e-03
2.120000000000000000e+02,1.460612500000000000e+04,-1.447586215249574730e-03
2.130000000000000000e+02,1.460831250000000000e+04,-1.626359072254999691e-03
2.140000000000000000e+02,1.462600000000000000e+04,-2.866533328492569185e-03
2.150000000000000000e+02,1.463393750000000000e+04,-3.465266484487445654e-03
2.160000000000000000e+02,1.464425000000000000e+04,-4.236989626759925243e-03
2.170000000000000000e+02,1.463668750000000000e+04,-3.808144044141654160e-03
2.180000000000000000e+02,1.463500000000000000e+04,-3.770224859393438762e-03
2.190000000000000000e+02,1.463206250000000000e+04,-3.646411981356928022e-03
2.200000000000000000e+02,1.462406250000000000e+04,-3.175075175331696937e-03
2.210000000000000000e+02,1.461006250000000000e+04,-2.284085066436832533e-03
2.220000000000000000e+02,1.460706250000000000e+04,-2.125333169755891285e-03
2.230000000000000000e+02,1.460518750000000000e+04,-2.040175079156641286e-03
2.240000000000000000e+02,1.460637500000000000e+04,-2.162528298993570720e-03
2.250000000000000000e+02,1.460068750000000000e+04,-1.817545136685686262e-03
2.260000000000000000e+02,1.459387500000000000e+04,-1.388330211958207832e-03
2.270000000000000000e+02,1.459212500000000000e+04,-1.296626597188396983e-03
2.280000000000000000e+02,1.457587500000000000e+04,-2.094474038440202659e-04
2.290000000000000000e+02,1.458637500000000000e+04,-9.333823075128758022e-04
2.300000000000000000e+02,1.460256250000000000e+04,-2.059728456885899592e-03
2.310000000000000000e+02,1.461125000000000000e+04,-2.694672541040935964e-03
2.320000000000000000e+02,1.460975000000000000e+04,-2.646728709456549165e-03
2.330000000000000000e+02,1.459668750000000000e+04,-1.807727257596533589e-03
2.340000000000000000e+02,1.459756250000000000e+04,-1.904085063049191541e-03
2.350000000000000000e+02,1.459418750000000000e+04,-1.711751432980346960e-03
2.360000000000000000e+02,1.459050000000000000e+04,-1.494047769025274751e-03
2.370000000000000000e+02,1.457156250000000000e+04,-2.265982305527978016e-04
2.380000000000000000e+02,1.455568750000000000e+04,8.592044910258225636e-04
2.390000000000000000e+02,1.455975000000000000e+04,5.972892537907804715e-04
2.400000000000000000e+02,1.455262500000000000e+04,1.099250736121931173e-03
2.410000000000000000e+02,1.454931250000000000e+04,1.349381916790583745e-03
2.420000000000000000e+02,1.454668750000000000e+04,1.557338518303191723e-03
2.430000000000000000e+02,1.452581250000000000e+04,3.028173357922904312e-03
2.440000000000000000e+02,1.452231250000000000e+04,3.331094037666632989e-03
2.450000000000000000e+02,1.451562500000000000e+04,3.860659361712830053e-03
2.460000000000000000e+02,1.452606250000000000e+04,3.217280153095906491e-03
2.470000000000000000e+02,1.453618750000000000e+04,2.583445351548793300e-03
2.480000000000000000e+02,1.455618750000000000e+04,1.258023009570470108e-03
2.490000000000000000e+02,1.457275000000000000e+04,1.454345192642564615e-04
2.500000000000000000e+02,1.458243750000000000e+04,-5.160573086156656792e-04
2.510000000000000000e+02,1.458843750000000000e+04,-9.375562295716228676e-04
2.520000000000000000e+02,1.460393750000000000e+04,-2.016844841375962233e-03
2.530000000000000000e+02,1.460825000000000000e+04,-2.352199313389771295e-03
2.540000000000000000e+02,1.460037500000000000e+04,-1.861651023460414141e-03
2.550000000000000000e+02,1.460437500000000000e+04,-2.172637581423679867e-03
2.560000000000000000e+02,1.459175000000000000e+04,-1.353238767377059563e-03
2.570000000000000000e+02,1.459481250000000000e+04,-1.590126407960188717e-03
2.580000000000000000e+02,1.458862500000000000e+04,-1.198808864982205862e-03
2.590000000000000000e+02,1.457837500000000000e+04,-5.207935096247615255e-04
2.600000000000000000e+02,1.458831250000000000e+04,-1.212151477834936403e-03
2.610000000000000000e+02,1.459081250000000000e+04,-1.407771435954691987e-03
2.620000000000000000e+02,1.459343750000000000e+04,-1.615831294163724494e-03
2.630000000000000000e+02,1.458843750000000000e+04,-1.306304549109877462e-03
2.640000000000000000e+02,1.458068750000000000e+04,-8.018787439523449414e-04
2.650000000000000000e+02,1.457968750000000000e+04,-7.495473565709514065e-04
2.660000000000000000e+02,1.456143750000000000e+04,4.876613429784863968e-04
2.670000000000000000e+02,1.455831250000000000e+04,7.122734415938514673e-04
2.680000000000000000e+02,1.457637500000000000e+04,-5.134004065198509957e-04
2.690000000000000000e+02,1.457925000000000000e+04,-7.208673195074708634e-04
2.700000000000000000e+02,1.457675000000000000e+04,-5.640505435087430795e-04
2.710000000000000000e+02,1.457937500000000000e+04,-7.553902291523408637e-04
2.720000000000000000e+02,1.457656250000000000e+04,-5.778517746360425878e-04
2.730000000000000000e+02,1.458118750000000000e+04,-9.065259906541381883e-04
2.740000000000000000e+02,1.458075000000000000e+04,-8.948599359510461771e-04
2.750000000000000000e+02,1.457950000000000000e+04,-8.272770337540604878e-04
2.760000000000000000e+02,1.458225000000000000e+04,-1.032413155690462513e-03
2.770000000000000000e+02,1.458375000000000000e+04,-1.156012333671676542e-03
2.780000000000000000e+02,1.458493750000000000e+04,-1.260686223552536520e-03
2.790000000000000000e+02,1.457987500000000000e+04,-9.393727267759457988e-04
2.800000000000000000e+02,1.456400000000000000e+04,1.306252715101173577e-04
2.810000000000000000e+02,1.456443750000000000e+04,1.032251784674787122e-04
2.820000000000000000e+02,1.456618750000000000e+04,-1.483979433708378838e-05
2.830000000000000000e+02,1.457043750000000000e+04,-3.068180796558158947e-04
2.840000000000000000e+02,1.456725000000000000e+04,-9.426814704711986839e-05
2.850000000000000000e+02,1.456893750000000000e+04,-2.119860920167913486e-04
2.860000000000000000e+02,1.457300000000000000e+04,-4.949732210586231269e-04
2.870000000000000000e+02,1.457531250000000000e+04,-6.635470813862402034e-04
2.880000000000000000e+02,1.457687500000000000e+04,-7.840655322130253005e-04
2.890000000000000000e+02,1.457618750000000000e+04,-7.527729702723258854e-04
2.900000000000000000e+02,1.457725000000000000e+04,-8.408086109618561569e-04
2.910000000000000000e+02,1.457956250000000000e+04,-1.016267672305333752e-03
2.920000000000000000e+02,1.458481250000000000e+04,-1.396384592202979660e-03
2.930000000000000000e+02,1.459106250000000000e+04,-1.852324722190888066e-03
2.940000000000000000e+02,1.459018750000000000e+04,-1.829882578025935399e-03
2.950000000000000000e+02,1.459412500000000000e+04,-2.136141633394129068e-03
2.960000000000000000e+02,1.459418750000000000e+04,-2.183564125442429699e-03
2.970000000000000000e+02,1.459206250000000000e+04,-2.082368756500769819e-03
2.980000000000000000e+02,1.459387500000000000e+04,-2.248363104351734903e-03
2.990000000000000000e+02,1.459643750000000000e+04,-2.468932649666244483e-03
3.000000000000000000e+02,1.459937500000000000e+04,-2.719504817899754193e-03
3.010000000000000000e+02,1.460031250000000000e+04,-2.838471381204662417e-03
3.020000000000000000e+02,1.459600000000000000e+04,-2.601206454974431398e-03
3.030000000000000000e+02,1.459525000000000000e+04,-2.602500365973684296e-03
3.040000000000000000e+02,1.459456250000000000e+04,-2.608089080486596188e-03
3.050000000000000000e+02,1.459381250000000000e+04,-2.609517004248094064e-03
3.060000000000000000e+02,1.459150000000000000e+04,-2.504167713698380194e-03
3.070000000000000000e+02,1.458937500000000000e+04,-2.409468320014567042e-03
3.080000000000000000e+02,1.459037500000000000e+04,-2.526507201093787774e-03
3.090000000000000000e+02,1.458918750000000000e+04,-2.496354176818676995e-03
3.100000000000000000e+02,1.458537500000000000e+04,-2.286051253516234363e-03
3.110000000000000000e+02,1.458668750000000000e+04,-2.421995390328694851e-03
3.120000000000000000e+02,1.459056250000000000e+04,-2.735842638559883837e-03
3.130000000000000000e+02,1.458981250000000000e+04,-2.739842461780901857e-03
3.140000000000000000e+02,1.458781250000000000e+04,-2.658468981770138479e-03
3.150000000000000000e+02,1.458887500000000000e+04,-2.784802234946840045e-03
3.160000000000000000e+02,1.458668750000000000e+04,-2.691517677680989058e-03
3.170000000000000000e+02,1.458287500000000000e+04,-2.485169316236863265e-03
3.180000000000000000e+02,1.457968750000000000e+04,-2.317298378575255533e-03
3.190000000000000000e+02,1.458118750000000000e+04,-2.466736655574982943e-03
3.200000000000000000e+02,1.458525000000000000e+04,-2.794398408958049737e-03
3.210000000000000000e+02,1.458725000000000000e+04,-2.987560162780531457e-03
3.220000000000000000e+02,1.458050000000000000e+04,-2.586372087363766805e-03
3.230000000000000000e+02,1.457831250000000000e+04,-2.488959119571586796e-03
3.240000000000000000e+02,1.457862500000000000e+04,-2.560615580117716911e-03
3.250000000000000000e+02,1.457331250000000000e+04,-2.248754553438307713e-03
3.260000000000000000e+02,1.457850000000000000e+04,-2.649192825744754991e-03
3.270000000000000000e+02,1.457593750000000000e+04,-2.527376432673408835e-03
3.280000000000000000e+02,1.457000000000000000e+04,-2.171962604074242822e-03
3.290000000000000000e+02,1.456337500000000000e+04,-1.761932761131331914e-03
3.300000000000000000e+02,1.455837500000000000e+04,-1.454691956154887831e-03
3.310000000000000000e+02,1.455612500000000000e+04,-1.329727042692500742e-03
3.320000000000000000e+02,1.455600000000000000e+04,-1.348006343901851992e-03
3.330000000000000000e+02,1.455650000000000000e+04,-1.409532846384802321e-03
3.340000000000000000e+02,1.455800000000000000e+04,-1.540888439432519042e-03
3.350000000000000000e+02,1.455643750000000000e+04,-1.464837673324739797e-03
3.360000000000000000e+02,1.455812500000000000e+04,-1.610164081693516401e-03
3.370000000000000000e+02,1.455587500000000000e+04,-1.488362111155952516e-03
3.380000000000000000e+02,1.455575000000000000e+04,-1.509847524151408833e-03
3.390000000000000000e+02,1.455693750000000000e+04,-1.621792235198386313e-03
3.400000000000000000e+02,1.455343750000000000e+04,-1.414452857023691234e-03
3.410000000000000000e+02,1.454968750000000000e+04,-1.185654363114669154e-03
3.420000000000000000e+02,1.455075000000000000e+04,-1.282531103166928725e-03
3.430000000000000000e+02,1.455212500000000000e+04,-1.402797260407188766e-03
3.440000000000000000e+02,1.455393750000000000e+04,-1.555487133991921003e-03
3.450000000000000000e+02,1.455475000000000000e+04,-1.642638342117199021e-03
3.460000000000000000e+02,1.455212500000000000e+04,-1.495731417781655335e-03
3.470000000000000000e+02,1.455206250000000000e+04,-1.521652185208804964e-03
3.480000000000000000e+02,1.455550000000000000e+04,-1.788183270795083235e-03
3.490000000000000000e+02,1.455400000000000000e+04,-1.721423994519766807e-03
3.500000000000000000e+02,1.455056250000000000e+04,-1.520362210093864977e-03
3.510000000000000000e+02,1.455212500000000000e+04,-1.658274943168122758e-03
3.520000000000000000e+02,1.455237500000000000e+04,-1.708918023343213455e-03
3.530000000000000000e+02,1.455237500000000000e+04,-1.743433934197773138e-03
3.540000000000000000e+02,1.455375000000000000e+04,-1.872956529772829828e-03
3.550000000000000000e+02,1.455450000000000000e+04,-1.962218517219929161e-03
3.560000000000000000e+02,1.455268750000000000e+04,-1.877553582047290478e-03
3.570000000000000000e+02,1.454925000000000000e+04,-1.679662328624834111e-03
3.580000000000000000e+02,1.454862500000000000e+04,-1.670701407138886971e-03
3.590000000000000000e+02,1.454900000000000000e+04,-1.730176249922465038e-03
3.600000000000000000e+02,1.454743750000000000e+04,-1.657903851987351180e-03
3.610000000000000000e+02,1.454743750000000000e+04,-1.691388835601480636e-03
3.620000000000000000e+02,1.454712500000000000e+04,-1.704105491860175665e-03
3.630000000000000000e+02,1.454781250000000000e+04,-1.785699788684743565e-03
3.640000000000000000e+02,1.454025000000000000e+04,-1.302606256440960904e-03
3.650000000000000000e+02,1.453437500000000000e+04,-9.252365622622053982e-04
3.660000000000000000e+02,1.453100000000000000e+04,-7.118772831565333510e-04
3.670000000000000000e+02,1.453362500000000000e+04,-9.067348479403578715e-04
3.680000000000000000e+02,1.453800000000000000e+04,-1.225701630784914583e-03
3.690000000000000000e+02,1.453293750000000000e+04,-9.025443522698927508e-04
3.700000000000000000e+02,1.452418750000000000e+04,-3.188810734301050125e-04
3.710000000000000000e+02,1.452225000000000000e+04,-1.919424695461923055e-04
3.720000000000000000e+02,1.452718750000000000e+04,-5.356253102398195881e-04
3.730000000000000000e+02,1.452537500000000000e+04,-4.217244113443406996e-04
3.740000000000000000e+02,1.453156250000000000e+04,-8.558499943786087487e-04
3.750000000000000000e+02,1.453243750000000000e+04,-9.332893898610588159e-04
3.760000000000000000e+02,1.452687500000000000e+04,-5.695890684348311637e-04
3.770000000000000000e+02,1.451787500000000000e+04,3.847781176861223435e-05
3.780000000000000000e+02,1.451006250000000000e+04,5.777046223655361249e-04
3.790000000000000000e+02,1.451437500000000000e+04,2.920903877290129623e-04
3.800000000000000000e+02,1.451606250000000000e+04,1.817151896533085377e-04
3.810000000000000000e+02,1.451093750000000000e+04,5.386424803524419427e-04
